%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1423459749528498371,0,1423459749528329089,40.5293540955,7.51207923889,-2.64723730087,-0.0667195386512,-0.780708619337,1.31389013221e-11,0.621323228968
1423459749528546283,0,1423459749528381283,40.4874916077,7.57231092453,-2.67175364494,-0.0674203848915,-0.780298279558,1.31252024091e-11,0.621762886171
1423459749548518050,0,1423459749548323440,40.4612808228,7.52727270126,-2.65175056458,-0.0690618481942,-0.781506790166,1.31206277513e-11,0.620062575914
1423459749568466483,0,1423459749568321297,40.4419250488,7.504778862,-2.6400706768,-0.0692807814098,-0.782152359135,1.31042158974e-11,0.619223594856
1423459749588495864,0,1423459749588328100,40.4301071167,7.48429727554,-2.61449694633,-0.0698567804347,-0.782305530584,1.31040783035e-11,0.6189653359
1423459749608486819,0,1423459749608322932,40.4412117004,7.45299530029,-2.55431103706,-0.0696493107756,-0.781908105393,1.30973119266e-11,0.619490668396
1423459749628484678,0,1423459749628336468,40.4599533081,7.42171287537,-2.53139281273,-0.069610841811,-0.781893877545,1.30971208829e-11,0.619512949792
1423459749628579305,0,1423459749628381253,40.4471244812,7.45509386063,-2.56750035286,-0.0692026804176,-0.781719629355,1.30899079396e-11,0.619778516975
1423459749648476629,0,1423459749648322813,40.4381027222,7.45722389221,-2.57930707932,-0.0689449916475,-0.781476912514,1.30898695702e-11,0.620113234284
1423459749668468696,0,1423459749668323123,40.413772583,7.51623821259,-2.59465670586,-0.0687399073693,-0.780652166421,1.30839502491e-11,0.621173904955
1423459749688453916,0,1423459749688321718,40.4084014893,7.52342700958,-2.5818707943,-0.0690476344656,-0.780430402159,1.30739788808e-11,0.621418386886
1423459749708461527,0,1423459749708327150,40.4253845215,7.42556190491,-2.64808702469,-0.0696002942613,-0.781580636174,1.31051234952e-11,0.619909274165
1423459749728472177,0,1423459749728324688,40.4370956421,7.26534461975,-2.73604822159,-0.0704053146952,-0.782343933294,1.31283202924e-11,0.618854636972
1423459749728566665,0,1423459749728380031,40.4162902832,7.14071941376,-2.85380196571,-0.0732248115406,-0.782497184008,1.31288481377e-11,0.618333473132
1423459749748467791,0,1423459749748325257,40.4343528748,7.15589427948,-2.86137533188,-0.0738899418762,-0.782779092848,1.31242677428e-11,0.617897376827
1423459749768475109,0,1423459749768321102,40.4051094055,7.18181657791,-2.87286782265,-0.0739623631622,-0.782571217708,1.31098372783e-11,0.618151970029
1423459749788496576,0,1423459749788351569,40.4257736206,7.18576526642,-2.8314204216,-0.0738129660056,-0.783078000353,1.31007851236e-11,0.617527725217
1423459749808461115,0,1423459749808323855,40.4171524048,7.16099834442,-2.78891277313,-0.0724705763499,-0.783706165925,1.30634408255e-11,0.616889504737
