%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1423458821243780549,0,1423458821243582570,27.4671020508,-1.42526507378,3.13596343994,-0.121549213601,0.978728398187,-1.47840943765e-11,-0.165277074195
1423458821263758248,0,1423458821263577776,27.4914150238,-1.41576611996,3.14426422119,-0.120926051092,0.978733924853,-1.47923128901e-11,-0.165700918855
1423458821283772463,0,1423458821283582185,27.543088913,-1.42354798317,3.11680817604,-0.1216083477,0.978475927941,-1.48108182232e-11,-0.166722128735
1423458821303745438,0,1423458821303583856,27.6207733154,-1.42677843571,3.05667972565,-0.124599369977,0.977779126678,-1.4835179364e-11,-0.168591151706
1423458821303818929,0,1423458821303641250,27.6787624359,-1.41143214703,3.02548837662,-0.126995754718,0.977271374469,-1.4852642922e-11,-0.169743155759
1423458821323738058,0,1423458821323584468,27.7453079224,-1.38130533695,2.99589157104,-0.129059729857,0.977023730652,-1.48497600447e-11,-0.169611956746
1423458821343726460,0,1423458821343579835,27.7831726074,-1.3529330492,2.96183991432,-0.12900756445,0.977116355673,-1.48456431887e-11,-0.16911734326
1423458821363727227,0,1423458821363578060,27.8049602509,-1.41980159283,2.92653870583,-0.128460840042,0.977538472737,-1.48537060993e-11,-0.167081856866
1423458821383671648,0,1423458821383570526,27.8339481354,-1.43574380875,2.90689396858,-0.127937792047,0.977627643712,-1.48551406596e-11,-0.166961407567
1423458821403733776,0,1423458821403584891,27.8644065857,-1.35185134411,2.89721012115,-0.128438237294,0.977236811845,-1.48394393618e-11,-0.16885447218
1423458821403824848,0,1423458821403640496,27.8847579956,-1.34375870228,2.87973165512,-0.129454175104,0.977006392716,-1.48287595842e-11,-0.169411112802
1423458821423746792,0,1423458821423599856,27.8959064484,-1.32417476177,2.85023927689,-0.130832464386,0.976788179895,-1.48147355149e-11,-0.169610488707
1423458821443713377,0,1423458821443574543,27.9134120941,-1.26651954651,2.84303617477,-0.131754660025,0.976502157536,-1.47968938628e-11,-0.170541038722
1423458821463746728,0,1423458821463597694,27.9228858948,-1.29697656631,2.86091899872,-0.131820717589,0.976736321768,-1.47947317451e-11,-0.169143300646
1423458821483756166,0,1423458821483578013,27.9178352356,-1.4044573307,2.88626194,-0.130540121241,0.977361552118,-1.48293169524e-11,-0.166504273781
1423458821503736790,0,1423458821503577890,27.8855056763,-1.57754552364,2.8937151432,-0.128537449864,0.9782012291,-1.48704416671e-11,-0.163096533901
1423458821503786910,0,1423458821503628848,27.803188324,-1.78574454784,2.95533585548,-0.123452222411,0.979934233279,-1.48870187643e-11,-0.156487850105
1423458821523738368,0,1423458821523583031,27.7574901581,-1.7885825634,2.90960025787,-0.122126140482,0.980139692625,-1.48950766323e-11,-0.156241443774
1423458821543721328,0,1423458821543579165,27.712141037,-1.85734283924,2.91236662865,-0.119107205683,0.980952352806,-1.49079155405e-11,-0.1534469129
1423458821563740828,0,1423458821563581160,27.6758937836,-1.88787996769,2.86784601212,-0.118413299652,0.98102578852,-1.49078287289e-11,-0.153514470731
1423458821583711324,0,1423458821583584889,27.6878795624,-1.89301931858,2.76533079147,-0.119053697044,0.980800020585,-1.49174931611e-11,-0.15445885161
1423458821603712682,0,1423458821603574943,27.7243499756,-1.94114291668,2.67962574959,-0.1203067173,0.980588727558,-1.49519527132e-11,-0.154829070779
1423458821603855271,0,1423458821603619259,27.8110237122,-2.01818776131,2.5988099575,-0.1226572873,0.980463474191,-1.49762478598e-11,-0.153774398553
1423458821623746886,0,1423458821623581023,27.9188613892,-1.9628354311,2.58001685143,-0.125298260219,0.979959691003,-1.49850940223e-11,-0.154852671903
1423458821643721152,0,1423458821643576798,27.9796104431,-1.98466432095,2.55626583099,-0.127211243747,0.97984709013,-1.50065772908e-11,-0.154003179927
1423458821663734525,0,1423458821663577466,28.0019340515,-2.02359294891,2.52484297752,-0.127639300764,0.979748421299,-1.50293284622e-11,-0.154276504573
1423458821683733429,0,1423458821683582329,28.0185337067,-1.96484661102,2.49289941788,-0.12649068902,0.979308400414,-1.50293820655e-11,-0.157972030656
1423458821703754681,0,1423458821703593516,28.0245819092,-1.95626246929,2.47176122665,-0.12571430301,0.97939113497,-1.50216935263e-11,-0.158078837169
1423458821703855828,0,1423458821703652112,28.0362472534,-2.01875662804,2.50682330132,-0.125416160135,0.979960719778,-1.50039202671e-11,-0.154750684872
1423458821723718834,0,1423458821723577397,28.0964450836,-2.03434038162,2.51756238937,-0.127958360246,0.979757280935,-1.50102121051e-11,-0.153955605609
1423458821743717133,0,1423458821743581414,28.1674022675,-1.99049067497,2.51200437546,-0.130924123635,0.979190718514,-1.50052203879e-11,-0.155062602278
1423458821763732479,0,1423458821763584497,28.2190799713,-1.96198856831,2.45043730736,-0.132397849836,0.978480613744,-1.50436533849e-11,-0.158260853928
1423458821783760082,0,1423458821783575140,28.2190093994,-2.00860857964,2.38797330856,-0.131641134284,0.97834395889,-1.50759651364e-11,-0.159730115717
