%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1423458836450278632,571,1423458836436194896,1.234,0.027,0.252,0.0,0.0,0.0,1.0
1423458836714025693,572,1423458836681904077,1.242,0.029,0.249,0.0,0.0,0.0,1.0
1423458836927644622,573,1423458836896655082,1.249,0.029,0.249,0.0,0.0,0.0,1.0
1423458837141342282,574,1423458837136485099,1.264,0.03,0.253,0.0,0.0,0.0,1.0
1423458837405077272,575,1423458837367261886,1.265,0.033,0.251,0.0,0.0,0.0,1.0
1423458837618720219,576,1423458837599992036,1.271,0.035,0.249,0.0,0.0,0.0,1.0
1423458837832348876,577,1423458837826800107,1.284,0.04,0.253,0.0,0.0,0.0,1.0
1423458838096052455,578,1423458838068525075,1.292,0.036,0.249,0.0,0.0,0.0,1.0
1423458838309686345,579,1423458838296323060,1.294,0.04,0.249,0.0,0.0,0.0,1.0
1423458838573434551,580,1423458838527148962,1.309,0.039,0.251,0.0,0.0,0.0,1.0
1423458838787074688,581,1423458838757900953,1.315,0.044,0.25,0.0,0.0,0.0,1.0
1423458839000722334,582,1423458838999641895,1.318,0.044,0.25,0.0,0.0,0.0,1.0
1423458839264374363,583,1423458839236417055,1.33,0.048,0.25,0.0,0.0,0.0,1.0
1423458839478069887,584,1423458839467178106,1.342,0.046,0.249,0.0,0.0,0.0,1.0
1423458839741776020,585,1423458839701859951,1.341,0.05,0.249,0.0,0.0,0.0,1.0
1423458839955351454,586,1423458839926687955,1.353,0.05,0.251,0.0,0.0,0.0,1.0
1423458840169043865,587,1423458840168443918,1.363,0.05,0.252,0.0,0.0,0.0,1.0
1423458840883298357,588,1423458840856730937,1.384,0.062,0.249,0.0,0.0,0.0,1.0
1423458841096957233,589,1423458841096528053,1.4,0.064,0.253,0.0,0.0,0.0,1.0
1423458841360661045,590,1423458841328231096,1.401,0.066,0.251,0.0,0.0,0.0,1.0
1423458841574327263,591,1423458841557045936,1.407,0.067,0.25,0.0,0.0,0.0,1.0
1423458841838017516,592,1423458841788798093,1.414,0.073,0.248,0.0,0.0,0.0,1.0
1423458842051599787,593,1423458842018513917,1.424,0.073,0.25,0.0,0.0,0.0,1.0
1423458842265283075,594,1423458842246288061,1.429,0.075,0.249,0.0,0.0,0.0,1.0
1423458842478969727,595,1423458842477044105,1.448,0.075,0.251,0.0,0.0,0.0,1.0
1423458842742716748,596,1423458842714806079,1.455,0.082,0.25,0.0,0.0,0.0,1.0
1423458842956319637,597,1423458842946618080,1.457,0.081,0.249,0.0,0.0,0.0,1.0
1423458843220017877,598,1423458843190311908,1.469,0.082,0.252,0.0,0.0,0.0,1.0
1423458843433682896,599,1423458843420119047,1.484,0.086,0.249,0.0,0.0,0.0,1.0
1423458843697434272,600,1423458843647897958,1.487,0.088,0.249,0.0,0.0,0.0,1.0
1423458843911093914,601,1423458843886598110,1.497,0.088,0.251,0.0,0.0,0.0,1.0
1423458844174796795,602,1423458844127332925,1.509,0.094,0.25,0.0,0.0,0.0,1.0
1423458844388488792,603,1423458844357136964,1.514,0.095,0.251,0.0,0.0,0.0,1.0
1423458844802393449,604,1423458844757700920,1.521,0.099,0.25,0.0,0.0,0.0,1.0
1423458845016035632,605,1423458844989449024,1.533,0.098,0.251,0.0,0.0,0.0,1.0
1423458845229746823,606,1423458845227207899,1.544,0.102,0.251,0.0,0.0,0.0,1.0
1423458845493479888,607,1423458845468005895,1.557,0.106,0.251,0.0,0.0,0.0,1.0
1423458845757167213,608,1423458845713673114,1.554,0.106,0.249,0.0,0.0,0.0,1.0
1423458845970839989,609,1423458845936485052,1.569,0.111,0.25,0.0,0.0,0.0,1.0
1423458846184496848,610,1423458846179209947,1.581,0.111,0.249,0.0,0.0,0.0,1.0
1423458846448232796,611,1423458846418992042,1.594,0.114,0.253,0.0,0.0,0.0,1.0
1423458846661861853,612,1423458846657708883,1.595,0.116,0.252,0.0,0.0,0.0,1.0
1423458846925591229,613,1423458846897439002,1.603,0.122,0.248,0.0,0.0,0.0,1.0
1423458847139276188,614,1423458847136230945,1.616,0.124,0.251,0.0,0.0,0.0,1.0
1423458847403011644,615,1423458847378027915,1.628,0.122,0.25,0.0,0.0,0.0,1.0
1423458847666742691,616,1423458847619658946,1.632,0.126,0.25,0.0,0.0,0.0,1.0
1423458847880394991,617,1423458847857424020,1.641,0.13,0.25,0.0,0.0,0.0,1.0
1423458848144138858,618,1423458848106152057,1.655,0.137,0.249,0.0,0.0,0.0,1.0
1423458848357813218,619,1423458848345894098,1.658,0.138,0.249,0.0,0.0,0.0,1.0
1423458848621489285,620,1423458848591589927,1.667,0.141,0.249,0.0,0.0,0.0,1.0
1423458848885238889,621,1423458848838355064,1.679,0.142,0.248,0.0,0.0,0.0,1.0
1423458849098883695,622,1423458849067075967,1.694,0.143,0.254,0.0,0.0,0.0,1.0
1423458849312528226,623,1423458849306798934,1.692,0.148,0.25,0.0,0.0,0.0,1.0
1423458849576250813,624,1423458849536525964,1.701,0.15,0.249,0.0,0.0,0.0,1.0
1423458849789850669,625,1423458849767307043,1.712,0.155,0.252,0.0,0.0,0.0,1.0
1423458850053605708,626,1423458850008023977,1.724,0.153,0.249,0.0,0.0,0.0,1.0
1423458850267248420,627,1423458850250716924,1.723,0.158,0.248,0.0,0.0,0.0,1.0
1423458850480886693,628,1423458850477507114,1.739,0.159,0.25,0.0,0.0,0.0,1.0
1423458850744652059,629,1423458850716244935,1.747,0.163,0.25,0.0,0.0,0.0,1.0
1423458850958267686,630,1423458850947021961,1.748,0.166,0.249,0.0,0.0,0.0,1.0
1423458851221921697,631,1423458851198729991,1.76,0.17,0.25,0.0,0.0,0.0,1.0
1423458851435602293,632,1423458851407474040,1.774,0.168,0.249,0.0,0.0,0.0,1.0
1423458851649239115,633,1423458851648190021,1.777,0.173,0.249,0.0,0.0,0.0,1.0
1423458851912950854,634,1423458851877043962,1.788,0.177,0.249,0.0,0.0,0.0,1.0
1423458852126578130,635,1423458852116722106,1.801,0.183,0.248,0.0,0.0,0.0,1.0
